"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bahrain","BHR","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4508015946183","50.3010215060218","48.0225371797952","48.8656705214668","46.8486977002384","40.6779251694813","39.7960867181394","",
"Bahamas, The","BHS","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8963623949959","16.4082812731461","18.3871438918579","18.2046648497057","15.093370744281","17.2127211091312","16.2447432373226","16.5893333001515","18.059338887561","17.9018322642379","16.6423542648303","17.5474759222493","13.6140716197715","15.0900771590299","15.5267500157674","14.9001976827609","15.3991261691965","17.0118958444098","13.4176966262464","14.9695144531911","14.2794627626451","16.282221454586","17.1229158791649","14.3157182960064","13.2762685802153","15.2563838246988","11.2281929394628","12.8070425740321","",
"Bosnia and Herzegovina","BIH","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8552890287063","25.6999990691539","31.3032872427062","30.7157416815538","33.4106936313115","29.6648609327409","23.0232940766851","23.1378248818765","21.6810091641298","23.3938685741106","24.9095355950587","25.980182193712","26.385025683696","27.3717972259008","28.4490328799066","27.5499047852907","27.2742914444139","26.9952018438196","26.3197993584327","26.8901024972238","26.8036551597333","27.3324218071939","28.0658398322508","",
"Belarus","BLR","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0971563981043","49.944976076555","47.7797977502557","38.4084392750879","35.9769715618641","36.9683861781091","38.5865575252501","41.1740079393594","40.6040743348093","39.2019091370804","39.1701999564477","37.2455489862044","36.9884400005337","38.6875254487051","40.8690861382302","44.0059054414425","42.9549956306438","43.1675804540636","45.4180663501812","43.1617029633241","40.3289774052805","40.9083966367705","41.3682258868796","40.7373603999943","40.0513071594702","37.6999043701409","36.1192831322934","",
"Belize","BLZ","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","24.6526399364827","21.9212712170459","30.8754406580493","27.4544385655497","24.2925278219396","24.2424242424242","26.9986541049798","24.9672202797203","24.5417515274949","27.6085141903172","28.4584980237154","26.4751552795031","22.1943748259538","21.8415263802129","21.0479926881919","21.2558315915364","20.0163448840165","20.0816155130181","20.4905746710925","19.7577484389996","19.6929173683619","18.6370690888397","20.5728410769805","19.931092929974","19.192232923379","17.4553981750343","17.6279972976647","17.3092046193702","20.3729683141559","21.0581851639999","22.194563972857","21.4893781516592","21.6619709682086","22.6053680503051","20.1719160517409","19.2427005882546","18.7984958975507","16.8135415713116","","",
"Bermuda","BMU","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.76170254429956","8.53045719438114","6.83986441179288","9.17959628595777","11.6902393713514","10.8529076494659","10.0652522934862","10.0407040326294","10.1052304591332","10.447523319267","9.41837174978836","8.71237881784937","9.48384392278483","8.7993953093487","7.78249249588551","6.82638733083403","6.00591245077044","","","","","",
"Bolivia","BOL","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","33.021779384534","31.3285239523385","34.9410436527847","36.700587407959","37.676481458667","32.7321715701186","32.9623821489977","33.9476547001984","34.2245327392004","33.546796342591","32.4311188009232","32.6832153718032","34.7197972677862","35.6988794106484","33.3202875965137","34.8474611313364","35.1301099321527","32.9975142170421","33.9821522352103","34.356049253059","34.7654421814259","33.652080536848","33.5585355182949","32.2331266462643","31.585671921666","33.1129372254823","32.2763170443962","30.5503846413129","30.3654231881191","28.6484777586217","29.7923657832656","29.1788564753443","29.2953889615496","29.391504005592","30.9742168244869","32.0281626074821","35.0815045404658","36.3894057267017","38.3565716236277","36.2445080277137","37.2904476980442","38.9014238504457","38.6132090807729","38.0075608593923","36.8332619996503","32.5807407957365","30.9517016365456","",
"Brazil","BRA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","37.0666698335304","41.7452360091492","33.3290518035927","38.6015717135254","34.9528450123811","33.5794188398254","35.1243462817538","33.8506764769902","36.4597235905708","37.3615494772206","38.3006306831232","38.203702745176","38.4372900960837","39.0040734583776","40.0627054476645","40.1737570567728","39.7122790826043","38.6445791983338","40.1339118078402","40.6371090185954","43.8252222961653","43.7193962388329","45.5877065145383","43.9519140308694","45.7146892598308","45.312603796855","45.1603782447068","45.8801300267628","43.6460639067222","42.6709726984308","38.69","36.1599223419239","38.70000362402","41.6100003389145","40.0025872384464","27.525885815109","25.5527588094158","25.7088496706874","25.1386994397597","25.1128017513202","26.7490589784413","26.5865004435829","26.3662658418188","26.9642630091309","28.6322595551576","28.4720078011002","27.6818800657789","27.1206900714283","27.3334376555076","25.5888737375262","27.3751680372043","27.1749656830162","26.0286904174846","24.8503654123186","23.7916252491336","22.3452190613218","21.2429537549131","",
"Barbados","BRB","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8081363386476","19.6203058647201","17.2624211926659","16.8047665234862","16.2980453889545","16.8210616654467","16.6972736262184","18.1631779365044","18.12853512583","17.72364388749","17.6387502589503","17.1069685879841","16.6227549354312","18.2524307001503","17.5910098668066","17.421491134373","16.2717384224581","15.3181223025072","15.3769405280849","14.557056311451","13.5983498968686","12.7602347352243","12.398770611767","10.926425616118","10.1726618705036","9.63417704823683","","",
"Brunei Darussalam","BRN","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","90.5129577249446","89.5177591683511","90.4695543357697","84.7686192864578","80.6078999818808","84.203965819816","84.824135839903","81.8472545937449","79.6887841762095","77.3150826573444","73.4709053727459","71.8109464288018","58.8052028974219","59.5080073781655","52.2641648814361","59.8026774554181","61.5583341169096","59.5727240031274","60.3990770359501","57.2351341573711","53.8283725772866","54.2710089418778","56.3041231110495","56.0453466372943","51.5338510324484","55.184591509555","63.6697733362022","60.0424474220152","60.662018627792","64.1475462010391","67.853168977756","71.5603386670035","73.1764860801721","71.3048189181136","74.1130214384814","65.4051872681968","68.6570358480471","73.672917650088","72.6547073898248","70.0251777905385","67.8465259698296","61.3623579705254","57.2893649450146","",
